"","Generation","strategy","zy","ratio","fit_media","fit_sd"
"475",3,"fit_Y",27,3.375,12.3514877018134,0.478481024037508
"476",3,"fit_Y",28,3.5,12.2808018356841,0.342380644099013
"477",3,"fit_Y",29,3.625,12.9724371797234,0.453217799018874
"478",3,"fit_Y",30,3.75,13.7939096434232,0.587831399718268
"479",3,"fit_Y",31,3.875,14.7086820032591,0.73356303993291
"480",3,"fit_Y",32,4,15.5773099566947,0.915887336660699
"481",3,"fit_total",1,0.125,4.741802,0.0906240488407069
"482",3,"fit_total",2,0.25,5.774556,0.0712793729212064
"483",3,"fit_total",3,0.375,5.9245465,0.076728860562254
"484",3,"fit_total",4,0.5,6.0166405,0.0785290584108773
"485",3,"fit_total",5,0.625,7.0635725,0.0480618395713252
"486",3,"fit_total",6,0.75,8.1858995,0.0263680836065272
"487",3,"fit_total",7,0.875,8.132978,0.0352058114176588
"488",3,"fit_total",8,1,8.0204325,0.0499034068870993
"489",3,"fit_total",9,1.125,8.8506705,0.0895319640159622
"490",3,"fit_total",10,1.25,9.71984,0.115187652563243
"491",3,"fit_total",11,1.375,9.2267485,0.144446892735564
"492",3,"fit_total",12,1.5,8.7359545,0.167906404016787
"493",3,"fit_total",13,1.625,9.4721885,0.196665299026446
"494",3,"fit_total",14,1.75,10.2998385,0.206361943340683
"495",3,"fit_total",15,1.875,11.133141,0.255174427902867
"496",3,"fit_total",16,2,11.909421,0.310819514615245
"497",3,"fit_total",17,2.125,11.1981685,0.327258566158305
"498",3,"fit_total",18,2.25,10.5764705,0.321042308572697
"499",3,"fit_total",19,2.375,10.06521,0.32212730504657
"500",3,"fit_total",20,2.5,9.590004,0.317666190234626
"501",3,"fit_total",21,2.625,10.0637435,0.345112332587214
"502",3,"fit_total",22,2.75,10.5088605,0.391646458040548
"503",3,"fit_total",23,2.875,10.0931875,0.408795205598047
"504",3,"fit_total",24,3,9.4700295,0.406834627329947
"505",3,"fit_total",25,3.125,9.8740055,0.444438850419688
"506",3,"fit_total",26,3.25,10.2380655,0.475574231250013
"507",3,"fit_total",27,3.375,9.8829755,0.484930625440017
"508",3,"fit_total",28,3.5,9.608193,0.499300855794349
"509",3,"fit_total",29,3.625,9.995506,0.520327028589529
"510",3,"fit_total",30,3.75,10.3283725,0.56214324904172
"511",3,"fit_total",31,3.875,10.652009,0.603397190006782
"512",3,"fit_total",32,4,10.8990525,0.659940520214481
"513",4,"fit_B",1,0.125,4.92804413515912,0.101550866697941
"514",4,"fit_B",2,0.25,4.99303438101018,0.0547637994058436
"515",4,"fit_B",3,0.375,4.76090947694849,0.0604671298782047
"516",4,"fit_B",4,0.5,4.56734346949949,0.0611449023058499
"517",4,"fit_B",5,0.625,5.84727742269525,0.0452813415745965
"518",4,"fit_B",6,0.75,7.02303542828307,0.0670561157502962
"519",4,"fit_B",7,0.875,6.98848797413538,0.0888600604832337
"520",4,"fit_B",8,1,6.83756576600073,0.110824389499644
"521",4,"fit_B",9,1.125,7.0251596098126,0.143275615908701
"522",4,"fit_B",10,1.25,7.0575508405994,0.129994327845268
"523",4,"fit_B",11,1.375,6.26744902583474,0.163833557047907
"524",4,"fit_B",12,1.5,5.4289388022527,0.142201164143335
"525",4,"fit_B",13,1.625,5.66665466653119,0.157585492280061
"526",4,"fit_B",14,1.75,6.29168186393118,0.167580620353723
"527",4,"fit_B",15,1.875,6.94567077079961,0.166082439980386
"528",4,"fit_B",16,2,7.90496204334983,0.221028294180371
"529",4,"fit_B",17,2.125,7.06680295764079,0.19279232903353
"530",4,"fit_B",18,2.25,6.47362870121296,0.19332389376247
"531",4,"fit_B",19,2.375,6.1437261752342,0.191860830725416
"532",4,"fit_B",20,2.5,5.97782015535105,0.161789965921501
"533",4,"fit_B",21,2.625,6.33497008638009,0.208639371328119
"534",4,"fit_B",22,2.75,6.73477514029852,0.234609333836635
"535",4,"fit_B",23,2.875,6.49869045347283,0.229845961571179
"536",4,"fit_B",24,3,6.81063406889586,0.227989391617035
"537",4,"fit_B",25,3.125,7.34512403427329,0.237099941211375
"538",4,"fit_B",26,3.25,7.93259705024303,0.303750152180109
"539",4,"fit_B",27,3.375,7.77546054222277,0.336297735380635
"540",4,"fit_B",28,3.5,7.69239235154192,0.340044957320075
"541",4,"fit_B",29,3.625,7.98258496865857,0.339573441575522
"542",4,"fit_B",30,3.75,8.29387523064323,0.377010734363523
"543",4,"fit_B",31,3.875,8.66808831749777,0.438559766131258
"544",4,"fit_B",32,4,9.01302643800866,0.42691025930322
"545",4,"fit_O",1,0.125,4.8534356418056,0.131944400306654
"546",4,"fit_O",2,0.25,6.56251854600089,0.1434457692794
"547",4,"fit_O",3,0.375,6.72352377060955,0.174762794333242
"548",4,"fit_O",4,0.5,6.92016060415361,0.180368612234973
"549",4,"fit_O",5,0.625,7.31011701532086,0.103628192179374
"550",4,"fit_O",6,0.75,7.39284878397812,0.108667269446722
"551",4,"fit_O",7,0.875,7.66528123014084,0.05639628150002
"552",4,"fit_O",8,1,7.81022711982755,0.0356908823139689
"553",4,"fit_O",9,1.125,7.70778006175342,0.0710510882054542
"554",4,"fit_O",10,1.25,7.75384206975954,0.130925921330209
"555",4,"fit_O",11,1.375,7.71286475083225,0.0974316703186843
"556",4,"fit_O",12,1.5,7.66272541969637,0.114434402888052
"557",4,"fit_O",13,1.625,7.78100811899247,0.273415533603783
"558",4,"fit_O",14,1.75,7.26323596233153,2.51347460562551
"559",4,"fit_O",15,1.875,4.32947871654489,4.26507889527974
"560",4,"fit_O",16,2,0.901846153846154,2.61954612066343
"561",4,"fit_O",17,2.125,0.247227272727273,1.41600202363762
"562",4,"fit_O",18,2.25,0.353269230769231,1.7815581106238
"563",4,"fit_O",19,2.375,0.147019230769231,1.03505233271828
"564",4,"fit_O",20,2.5,0.0691666666666667,0.691666666666667
"565",4,"fit_O",21,2.625,0.0723076923076923,0.723076923076923
"566",4,"fit_O",22,2.75,0,0
"567",4,"fit_O",23,2.875,0,0
"568",4,"fit_O",24,3,0,0
"569",4,"fit_O",25,3.125,0,0
"570",4,"fit_O",26,3.25,0,0
"571",4,"fit_O",27,3.375,0,0
"572",4,"fit_O",28,3.5,0.0983333333333333,0.983333333333333
"573",4,"fit_O",29,3.625,0.0933333333333333,0.933333333333333
"574",4,"fit_O",30,3.75,0.0933333333333333,0.933333333333333
"575",4,"fit_O",31,3.875,0,0
"576",4,"fit_O",32,4,0,0
"577",4,"fit_Y",1,0.125,3.1701721147417,0.0638764189269125
"578",4,"fit_Y",2,0.25,4.37982844642377,0.0469315875428009
"579",4,"fit_Y",3,0.375,4.43159172727961,0.0483496464430308
"580",4,"fit_Y",4,0.5,4.48622213686189,0.0506807663541562
"581",4,"fit_Y",5,0.625,6.29712866559917,0.0358378148732917
"582",4,"fit_Y",6,0.75,8.0280991214613,0.0183639578376869
"583",4,"fit_Y",7,0.875,8.16677973730172,0.0202773156189074
"584",4,"fit_Y",8,1,8.37838918104318,0.0209234312286857
"585",4,"fit_Y",9,1.125,9.66410501407042,0.0425941625317092
"586",4,"fit_Y",10,1.25,10.5125615904887,0.123896469967938
"587",4,"fit_Y",11,1.375,10.2578530370707,0.169122068177387
"588",4,"fit_Y",12,1.5,9.87712723962158,0.294105824409286
"589",4,"fit_Y",13,1.625,8.12389530966817,0.518697039247765
"590",4,"fit_Y",14,1.75,7.95793472074316,0.562999824407457
"591",4,"fit_Y",15,1.875,8.78413003035797,0.584095824436968
"592",4,"fit_Y",16,2,9.45757878340826,0.569021962248964
"593",4,"fit_Y",17,2.125,7.95995172501403,0.36073202186616
"594",4,"fit_Y",18,2.25,7.51861581960265,0.226663749223407
"595",4,"fit_Y",19,2.375,7.55567184000021,0.152124164066852
"596",4,"fit_Y",20,2.5,7.86092080871678,0.141057350620112
"597",4,"fit_Y",21,2.625,8.40357684797298,0.154646823563084
"598",4,"fit_Y",22,2.75,8.93658054839303,0.18299113964646
"599",4,"fit_Y",23,2.875,9.13959671937259,0.160004937319229
"600",4,"fit_Y",24,3,9.71693463829824,0.199028647295253
"601",4,"fit_Y",25,3.125,10.1603011641817,0.167131378539256
"602",4,"fit_Y",26,3.25,10.77305265381,0.187119324820901
"603",4,"fit_Y",27,3.375,11.0946300854245,0.21394986146632
"604",4,"fit_Y",28,3.5,11.4190578113435,0.244973062537726
"605",4,"fit_Y",29,3.625,11.7939427256489,0.228674191181228
"606",4,"fit_Y",30,3.75,12.3243771809244,0.253445625282608
"607",4,"fit_Y",31,3.875,12.7996262436158,0.258040255373239
"608",4,"fit_Y",32,4,13.3441278826283,0.290710456964418
"609",4,"fit_total",1,0.125,3.3208665,0.0687477801496532
"610",4,"fit_total",2,0.25,4.4323225,0.0506808444951086
"611",4,"fit_total",3,0.375,4.4722915,0.0515840150515485
"612",4,"fit_total",4,0.5,4.5225735,0.0526896720252775
"613",4,"fit_total",5,0.625,6.287239,0.0372376557947853
"614",4,"fit_total",6,0.75,7.8493445,0.0335999548272604
"615",4,"fit_total",7,0.875,7.799639,0.0461255831749835
"616",4,"fit_total",8,1,7.726031,0.0643038450159739
"617",4,"fit_total",9,1.125,7.8549815,0.14046540852707
"618",4,"fit_total",10,1.25,7.7083425,0.154964472529068
"619",4,"fit_total",11,1.375,6.670257,0.180256517137958
"620",4,"fit_total",12,1.5,5.704563,0.156492761897356
"621",4,"fit_total",13,1.625,5.80106,0.172217060593879
"622",4,"fit_total",14,1.75,6.3997495,0.183521791221868
"623",4,"fit_total",15,1.875,7.106007,0.193707057283451
"624",4,"fit_total",16,2,8.08927,0.250539128075775
"625",4,"fit_total",17,2.125,7.162149,0.198661740453974
"626",4,"fit_total",18,2.25,6.58735,0.18636671924033
"627",4,"fit_total",19,2.375,6.3068775,0.179156329423425
"628",4,"fit_total",20,2.5,6.1994425,0.151388679035625
"629",4,"fit_total",21,2.625,6.5946905,0.191787012243801
"630",4,"fit_total",22,2.75,7.0238765,0.214853282504079
"631",4,"fit_total",23,2.875,6.829274,0.216824002836542
"632",4,"fit_total",24,3,7.213161,0.213646611782782
"633",4,"fit_total",25,3.125,7.7562035,0.214990814257026
"634",4,"fit_total",26,3.25,8.363992,0.270867149098236
"635",4,"fit_total",27,3.375,8.250754,0.303252168601671
"636",4,"fit_total",28,3.5,8.182292,0.315417171387451
"637",4,"fit_total",29,3.625,8.5073745,0.309168561089924
"638",4,"fit_total",30,3.75,8.8628205,0.337516496872914
"639",4,"fit_total",31,3.875,9.267585,0.385693446563747
"640",4,"fit_total",32,4,9.6644145,0.370164554951135
"641",5,"fit_B",1,0.125,4.9315581414857,0.0875405864712273
"642",5,"fit_B",2,0.25,4.8581534476169,0.0379847372500371
"643",5,"fit_B",3,0.375,4.64261419492697,0.0363618824047305
"644",5,"fit_B",4,0.5,4.45958442568687,0.0405890350123373
"645",5,"fit_B",5,0.625,5.55936561764927,0.045176104206824
"646",5,"fit_B",6,0.75,6.58096910011971,0.0644113332678266
"647",5,"fit_B",7,0.875,6.54769502769208,0.0845937846322559
"648",5,"fit_B",8,1,6.45126081448444,0.0995025911661468
"649",5,"fit_B",9,1.125,6.05255847691115,0.138202447493986
"650",5,"fit_B",10,1.25,5.71884672785145,0.126549243320529
"651",5,"fit_B",11,1.375,4.94953965904664,0.118201522174949
"652",5,"fit_B",12,1.5,4.48326451313325,0.0746450358359814
"653",5,"fit_B",13,1.625,4.78009172885609,0.0897384910631962
"654",5,"fit_B",14,1.75,5.38262479971914,0.101929798592261
"655",5,"fit_B",15,1.875,6.14880534977348,0.138249999117854
"656",5,"fit_B",16,2,7.21092111296947,0.141328913080978
"657",5,"fit_B",17,2.125,7.19592583640678,0.135149950425112
"658",5,"fit_B",18,2.25,7.45356283650754,0.145017316356905
"659",5,"fit_B",19,2.375,7.8623935412174,0.197537277680254
"660",5,"fit_B",20,2.5,8.10934950772815,0.229194207048775
"661",5,"fit_B",21,2.625,8.61158670055824,0.228195103152278
"662",5,"fit_B",22,2.75,9.11475538188132,0.311635450893722
"663",5,"fit_B",23,2.875,9.08191206616697,0.292205717865725
"664",5,"fit_B",24,3,9.96066382160276,0.278687473829184
"665",5,"fit_B",25,3.125,10.6528609947633,0.332636475430449
"666",5,"fit_B",26,3.25,11.2619366222967,0.355691605551965
"667",5,"fit_B",27,3.375,11.019472153818,0.389487061546772
"668",5,"fit_B",28,3.5,10.6067619075876,0.440510343797668
"669",5,"fit_B",29,3.625,11.2567138283506,0.450250045267489
"670",5,"fit_B",30,3.75,11.7054995063764,0.515193680837386
"671",5,"fit_B",31,3.875,12.2150200232801,0.585318933268745
"672",5,"fit_B",32,4,12.8282329981927,0.598967423244259
"673",5,"fit_O",1,0.125,4.84566070838248,0.128044478117374
"674",5,"fit_O",2,0.25,6.60962091964546,0.106430979062048
"675",5,"fit_O",3,0.375,6.68578141476873,0.119243731536351
"676",5,"fit_O",4,0.5,6.83193028432297,0.134657008775608
"677",5,"fit_O",5,0.625,7.22576635169435,0.0896291974501974
"678",5,"fit_O",6,0.75,7.18372500829932,0.113719382429926
"679",5,"fit_O",7,0.875,7.5186730194097,0.0608543480934161
"680",5,"fit_O",8,1,7.71876801224765,0.0375629654463714
"681",5,"fit_O",9,1.125,7.56546419227847,0.065518400287319
"682",5,"fit_O",10,1.25,7.59650112699152,0.077202308437474
"683",5,"fit_O",11,1.375,7.59354617245987,0.0790649224161599
"684",5,"fit_O",12,1.5,7.61653474175851,0.0612232694739792
"685",5,"fit_O",13,1.625,7.74982291065647,0.152401251301198
"686",5,"fit_O",14,1.75,7.27981368293999,2.47679136499135
"687",5,"fit_O",15,1.875,4.2368333369501,4.2221942366944
"688",5,"fit_O",16,2,0.840519841269841,2.42861780737191
"689",5,"fit_O",17,2.125,0.251111111111111,1.43998015117051
"690",5,"fit_O",18,2.25,0.365042986425339,1.83541320316387
"691",5,"fit_O",19,2.375,0.18095,1.27845287951943
"692",5,"fit_O",20,2.5,0.0925,0.925
"693",5,"fit_O",21,2.625,0.0854761904761905,0.854761904761905
"694",5,"fit_O",22,2.75,0,0
"695",5,"fit_O",23,2.875,0,0
"696",5,"fit_O",24,3,0,0
"697",5,"fit_O",25,3.125,0,0
"698",5,"fit_O",26,3.25,0,0
"699",5,"fit_O",27,3.375,0,0
"700",5,"fit_O",28,3.5,0.13,1.3
"701",5,"fit_O",29,3.625,0,0
"702",5,"fit_O",30,3.75,0,0
"703",5,"fit_O",31,3.875,0,0
"704",5,"fit_O",32,4,0,0
"705",5,"fit_Y",1,0.125,2.85108506974907,0.0501009066893425
"706",5,"fit_Y",2,0.25,4.10110090410033,0.0240779232349442
"707",5,"fit_Y",3,0.375,4.08701158771028,0.0225045610381303
"708",5,"fit_Y",4,0.5,4.08527973132731,0.0185413628629382
"709",5,"fit_Y",5,0.625,6.07194106746252,0.0193784906124035
"710",5,"fit_Y",6,0.75,7.91848877729436,0.0176426551986111
"711",5,"fit_Y",7,0.875,8.0572523284808,0.0216203663369051
"712",5,"fit_Y",8,1,8.33359360205127,0.025816142621246
"713",5,"fit_Y",9,1.125,9.54829908193548,0.0560933406912016
"714",5,"fit_Y",10,1.25,10.0494800509278,0.153112265993185
"715",5,"fit_Y",11,1.375,10.0641389759035,0.17733172159501
"716",5,"fit_Y",12,1.5,10.1047282272613,0.297679844508932
"717",5,"fit_Y",13,1.625,7.7847018163331,0.465007291533525
"718",5,"fit_Y",14,1.75,6.56646027840149,0.359425833226216
"719",5,"fit_Y",15,1.875,6.85631324418974,0.30444704010144
"720",5,"fit_Y",16,2,7.55911927780196,0.320456185111969
"721",5,"fit_Y",17,2.125,7.4017843248411,0.133115134281621
"722",5,"fit_Y",18,2.25,7.97988680405718,0.120634665922317
"723",5,"fit_Y",19,2.375,8.64366860891401,0.152518923031498
"724",5,"fit_Y",20,2.5,9.46086466619773,0.187468992124124
"725",5,"fit_Y",21,2.625,9.90880340809562,0.202821370601785
"726",5,"fit_Y",22,2.75,10.2299722474061,0.207748374368566
"727",5,"fit_Y",23,2.875,10.5022978279845,0.215862210854869
"728",5,"fit_Y",24,3,11.3955399433386,0.276834712280686
"729",5,"fit_Y",25,3.125,11.3708337909849,0.22823613672071
"730",5,"fit_Y",26,3.25,11.7306068425953,0.228707382917543
"731",5,"fit_Y",27,3.375,12.0898177563076,0.261999810330217
"732",5,"fit_Y",28,3.5,12.4830317390951,0.282994571347136
"733",5,"fit_Y",29,3.625,12.8114699514347,0.275575904914847
"734",5,"fit_Y",30,3.75,13.385346857208,0.302365683099586
"735",5,"fit_Y",31,3.875,13.9505937382262,0.400469113452094
"736",5,"fit_Y",32,4,14.5682839764097,0.406433793969681
"737",5,"fit_total",1,0.125,3.024171,0.0565593391711285
"738",5,"fit_total",2,0.25,4.1719815,0.0338638484980814
"739",5,"fit_total",3,0.375,4.1436415,0.029867129202824
"740",5,"fit_total",4,0.5,4.1370625,0.026291152806773
"741",5,"fit_total",5,0.625,6.0399595,0.0250905538736566
"742",5,"fit_total",6,0.75,7.578422,0.0497839485307577
"743",5,"fit_total",7,0.875,7.444342,0.0575937727764579
"744",5,"fit_total",8,1,7.4168295,0.0685612087716686
"745",5,"fit_total",9,1.125,6.9531295,0.154155692991098
"746",5,"fit_total",10,1.25,6.3032115,0.161702622345727
"747",5,"fit_total",11,1.375,5.4466905,0.149801771323528
"748",5,"fit_total",12,1.5,4.927532,0.133508106953182
"749",5,"fit_total",13,1.625,4.968098,0.10445995315977
"750",5,"fit_total",14,1.75,5.4600055,0.10567044441555
"751",5,"fit_total",15,1.875,6.2063125,0.142738594579657
"752",5,"fit_total",16,2,7.2471535,0.146004730491892
"753",5,"fit_total",17,2.125,7.2168805,0.127066434722474
"754",5,"fit_total",18,2.25,7.5070895,0.135509762460015
"755",5,"fit_total",19,2.375,7.9371425,0.183578315571944
"756",5,"fit_total",20,2.5,8.238057,0.209154854552383
"757",5,"fit_total",21,2.625,8.7515295,0.206512550196438
"758",5,"fit_total",22,2.75,9.242546,0.280086825434218
"759",5,"fit_total",23,2.875,9.232168,0.266144979336945
"760",5,"fit_total",24,3,10.117287,0.256073894659847
"761",5,"fit_total",25,3.125,10.7324605,0.307875130900533
"762",5,"fit_total",26,3.25,11.320014,0.32594385896341
"763",5,"fit_total",27,3.375,11.14912,0.353948926935494
"764",5,"fit_total",28,3.5,10.8326355,0.397925791981357
"765",5,"fit_total",29,3.625,11.4485695,0.408676818914322
"766",5,"fit_total",30,3.75,11.925392,0.461921757865874
"767",5,"fit_total",31,3.875,12.453373,0.523977625612415
"768",5,"fit_total",32,4,13.0744565,0.536652317032653
"769",6,"fit_B",1,0.125,4.93566945521083,0.0870475235868173
"770",6,"fit_B",2,0.25,4.77028687887012,0.0340713799818478
"771",6,"fit_B",3,0.375,4.57521315142254,0.0335765371538817
"772",6,"fit_B",4,0.5,4.40240621753457,0.0364469017012748
"773",6,"fit_B",5,0.625,5.33131692939437,0.0473732398925939
"774",6,"fit_B",6,0.75,6.1980796646102,0.0684764546175015
"775",6,"fit_B",7,0.875,6.14142271971258,0.0817304685994136
"776",6,"fit_B",8,1,6.08003293196776,0.101338204054063
"777",6,"fit_B",9,1.125,5.3845361914763,0.135100899382521
"778",6,"fit_B",10,1.25,4.91729960043478,0.110803298024194
"779",6,"fit_B",11,1.375,4.48515672567187,0.0783403345211876
"780",6,"fit_B",12,1.5,4.35420775866175,0.0716534700330299
"781",6,"fit_B",13,1.625,4.72274398652997,0.0813833356912586
"782",6,"fit_B",14,1.75,5.26923487988785,0.0768497450801704
"783",6,"fit_B",15,1.875,6.06719966790508,0.0921741721287273
"784",6,"fit_B",16,2,6.94049472342745,0.111819719533461
"785",6,"fit_B",17,2.125,7.18707286575211,0.12472154284133
"786",6,"fit_B",18,2.25,7.32912808970273,0.181656495197688
"787",6,"fit_B",19,2.375,7.39691204505879,0.186709113317587
"788",6,"fit_B",20,2.5,7.55764853347922,0.223507434032225
"789",6,"fit_B",21,2.625,8.19232314847839,0.270704953374333
"790",6,"fit_B",22,2.75,8.70471243847745,0.332533182191895
"791",6,"fit_B",23,2.875,8.49449194359513,0.305065525033106
"792",6,"fit_B",24,3,8.97112515933865,0.313081835231708
"793",6,"fit_B",25,3.125,9.32614793674702,0.389497247106358
"794",6,"fit_B",26,3.25,10.2156400798934,0.46908193445735
"795",6,"fit_B",27,3.375,10.2457027215885,0.500363358989987
"796",6,"fit_B",28,3.5,10.3589028745535,0.51789720082211
"797",6,"fit_B",29,3.625,10.8300270177896,0.544736085166066
"798",6,"fit_B",30,3.75,11.5039792265252,0.592425849522294
"799",6,"fit_B",31,3.875,12.1196464968712,0.662720226946188
"800",6,"fit_B",32,4,12.6868597341274,0.653860761108517
"801",6,"fit_O",1,0.125,4.91424020358169,0.13235085549556
"802",6,"fit_O",2,0.25,6.80954383368758,0.0870189378708161
"803",6,"fit_O",3,0.375,6.90470989884428,0.100515618133553
"804",6,"fit_O",4,0.5,7.07097438199587,0.106749101896276
"805",6,"fit_O",5,0.625,7.32979603591983,0.0764788489715353
"806",6,"fit_O",6,0.75,7.17711092672397,0.0954047134496931
"807",6,"fit_O",7,0.875,7.46156207919556,0.0574445970367713
"808",6,"fit_O",8,1,7.65839886546551,0.0355991524295022
"809",6,"fit_O",9,1.125,7.50550286760275,0.0566326338441224
"810",6,"fit_O",10,1.25,7.53650357618485,0.0766178824244314
"811",6,"fit_O",11,1.375,7.57082212121493,0.0646849298777274
"812",6,"fit_O",12,1.5,7.64678372535313,0.0500229244595195
"813",6,"fit_O",13,1.625,7.76755917768896,0.123303594055474
"814",6,"fit_O",14,1.75,7.21476364422475,2.46116045558543
"815",6,"fit_O",15,1.875,4.1444861001437,4.29953787185912
"816",6,"fit_O",16,2,0.954049242424242,2.75738643949165
"817",6,"fit_O",17,2.125,0.242857142857143,1.4441431270008
"818",6,"fit_O",18,2.25,0.269269293924466,1.54264454341188
"819",6,"fit_O",19,2.375,0.182867647058824,1.29071804005354
"820",6,"fit_O",20,2.5,0.1,1
"821",6,"fit_O",21,2.625,0.101,1.01
"822",6,"fit_O",22,2.75,0,0
"823",6,"fit_O",23,2.875,0,0
"824",6,"fit_O",24,3,0,0
"825",6,"fit_O",25,3.125,0,0
"826",6,"fit_O",26,3.25,0,0
"827",6,"fit_O",27,3.375,0,0
"828",6,"fit_O",28,3.5,0,0
"829",6,"fit_O",29,3.625,0,0
"830",6,"fit_O",30,3.75,0,0
"831",6,"fit_O",31,3.875,0,0
"832",6,"fit_O",32,4,0,0
"833",6,"fit_Y",1,0.125,2.77997633068334,0.0451003553016937
"834",6,"fit_Y",2,0.25,4.08068667394421,0.0233040469097203
"835",6,"fit_Y",3,0.375,4.05963998925902,0.0181763581941594
"836",6,"fit_Y",4,0.5,4.05132059503639,0.0154159201003758
"837",6,"fit_Y",5,0.625,6.05137399804302,0.0176913357125602
"838",6,"fit_Y",6,0.75,7.86375212099751,0.0221788989150156
"839",6,"fit_Y",7,0.875,8.03193613438479,0.0302114309246605
"840",6,"fit_Y",8,1,8.34941383997911,0.0312241303830109
"841",6,"fit_Y",9,1.125,9.55267446707497,0.0693518210013677
"842",6,"fit_Y",10,1.25,10.1132909166309,0.133716772903775
"843",6,"fit_Y",11,1.375,10.5358129553979,0.149006248914761
"844",6,"fit_Y",12,1.5,10.9144194025199,0.195986994431052
"845",6,"fit_Y",13,1.625,9.45835116510286,0.548452219876874
"846",6,"fit_Y",14,1.75,7.12695310459234,0.547614738541314
"847",6,"fit_Y",15,1.875,6.50424720204319,0.257605558193116
"848",6,"fit_Y",16,2,6.84717204423731,0.18734086616306
"849",6,"fit_Y",17,2.125,6.99814024232198,0.0958509944465125
"850",6,"fit_Y",18,2.25,7.61173017553651,0.0873112427485234
"851",6,"fit_Y",19,2.375,7.64870326796389,0.0967385561915705
"852",6,"fit_Y",20,2.5,7.88840961244793,0.104304377305741
"853",6,"fit_Y",21,2.625,8.59066656975245,0.113888053706622
"854",6,"fit_Y",22,2.75,9.08695345576589,0.118439966053229
"855",6,"fit_Y",23,2.875,9.19851590919158,0.132331655524539
"856",6,"fit_Y",24,3,9.64927121188535,0.146279129075805
"857",6,"fit_Y",25,3.125,9.9132774529919,0.167238699497231
"858",6,"fit_Y",26,3.25,10.5118451688142,0.200869118339169
"859",6,"fit_Y",27,3.375,10.6924306233897,0.208758129771058
"860",6,"fit_Y",28,3.5,11.0520851376342,0.194451033010892
"861",6,"fit_Y",29,3.625,11.4347057714931,0.209031003282219
"862",6,"fit_Y",30,3.75,12.0965103148783,0.22829241932118
"863",6,"fit_Y",31,3.875,12.6589245584628,0.288979643398966
"864",6,"fit_Y",32,4,13.195035414381,0.285460869937049
"865",6,"fit_total",1,0.125,2.971114,0.0534251005396973
